comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.36;228;1;0;1;256;2;1;0;5;0;0;1000000;0;0;0.000017;NA;0.073313;0.129774;0.129773;0.13;95;55
0.02;3;1;0;1;256;2;1;0;5;0;0;1000000;0;1;.000079;NA;.012813;.022546;.022545;.026666;125;290
0.02;3;1;0;1;256;2;1;0;5;0;0;1000000;0;2;.000021;NA;.003870;.006913;.006913;.009444;125;769
1.37;230;1;0;1;256;2;1;0;5;0;1;1000000;0;0;0.028114;NA;1.829848;1.351327;1.351326;1.39;354;133
0.02;3;1;0;1;256;2;1;0;5;0;1;1000000;0;1;.004548;NA;.281539;.242244;.242243;.268333;385;643
0.02;3;1;0;1;256;2;1;0;5;0;1;1000000;0;2;.001975;NA;.089927;.079028;.079028;.098333;385;1698
1.35;230;1;0;1;256;2;1;0;5;0;10;1000000;0;0;0.005185;NA;0.417528;0.318167;0.318165;0.33;121;128
0.02;3;1;0;1;256;2;1;0;5;0;10;1000000;0;1;.000910;NA;.063799;.052514;.052514;.060000;151;646
0.02;3;1;0;1;256;2;1;0;5;0;10;1000000;0;2;.000410;NA;.019757;.015936;.015936;.020000;151;1824
1.34;230;1;0;1;256;2;1;0;5;0;100;1000000;0;0;0.001955;NA;0.177325;0.188505;0.188504;0.19;97;92
0.02;3;1;0;1;256;2;1;0;5;0;100;1000000;0;1;.000290;NA;.028598;.029071;.029071;.033333;128;518
0.02;3;1;0;1;256;2;1;0;5;0;100;1000000;0;2;.000089;NA;.008280;.008607;.008607;.010555;130;1463
1.36;230;1;0;1;256;2;1;0;5;0;1000;1000000;0;0;0.001406;NA;0.088892;0.134923;0.134922;0.14;95;64
0.02;3;1;0;1;256;2;1;0;5;0;1000;1000000;0;1;.000208;NA;.015995;.020436;.020435;.025000;126;405
0.02;3;1;0;1;256;2;1;0;5;0;1000;1000000;0;2;.000052;NA;.004767;.006060;.006060;.008888;126;1047
1.38;228;1;0;1;256;2;1;0;5;0;10000;1000000;0;0;0.001439;NA;0.069813;0.096424;0.096423;0.10;95;71
0.02;3;1;0;1;256;2;1;0;5;0;10000;1000000;0;1;.000151;NA;.013370;.017831;.017830;.023333;126;354
0.02;3;1;0;1;256;2;1;0;5;0;10000;1000000;0;2;.000055;NA;.004592;.005861;.005861;.008333;126;1046
1.38;230;1;0;1;256;2;1;0;5;1;0;1000000;0;0;0.000020;NA;0.084444;1.629731;1.629729;1.67;95;5
0.02;3;1;0;1;256;2;1;0;5;1;0;1000000;0;1;.003507;NA;.313395;.335831;.335831;.386666;630;496
0.02;3;1;0;1;256;2;1;0;5;1;0;1000000;0;2;.001185;NA;.101673;.104986;.104986;.130555;630;1430
1.40;230;1;0;1;256;2;1;0;5;1;1;1000000;0;0;0.022655;NA;1.991093;1.265975;1.265974;1.33;354;151
0.02;3;1;0;1;256;2;1;0;5;1;1;1000000;0;1;.006894;NA;.448286;.213008;.213007;.256666;881;1072
0.02;3;1;0;1;256;2;1;0;5;1;1;1000000;0;2;.002923;NA;.159028;.070437;.070437;.085000;881;3466
1.38;229;1;0;1;256;2;1;0;5;1;10;1000000;0;0;0.005364;NA;0.327702;2.021175;2.021173;2.06;121;16
0.02;3;1;0;1;256;2;1;0;5;1;10;1000000;0;1;.003583;NA;.367701;.284203;.284203;.340000;648;661
0.02;3;1;0;1;256;2;1;0;5;1;10;1000000;0;2;.001462;NA;.115586;.086425;.086425;.106666;649;1987
1.37;233;1;0;1;256;2;1;0;5;1;100;1000000;0;0;0.001851;NA;0.137693;2.327680;2.327678;2.37;98;6
0.02;3;1;0;1;256;2;1;0;5;1;100;1000000;0;1;.003066;NA;.379182;.324182;.324182;.376666;625;614
0.02;3;1;0;1;256;2;1;0;5;1;100;1000000;0;2;.001340;NA;.116065;.097854;.097853;.127222;624;1675
1.36;230;1;0;1;256;2;1;0;5;1;1000;1000000;0;0;0.000607;NA;0.058317;2.040702;2.040701;2.08;95;3
0.01;3;1;0;1;256;2;1;0;5;1;1000;1000000;0;1;.003234;NA;.369449;.337265;.337264;.393333;622;573
0.02;3;1;0;1;256;2;1;0;5;1;1000;1000000;0;2;.001210;NA;.110536;.104888;.104888;.125555;622;1613
1.41;234;1;0;1;256;2;1;0;5;1;10000;1000000;0;0;0.001357;NA;0.090242;2.131288;2.131286;2.18;95;4
0.02;3;1;0;1;256;2;1;0;5;1;10000;1000000;0;1;.003696;NA;.366880;.320845;.320845;.378333;622;592
0.02;3;1;0;1;256;2;1;0;5;1;10000;1000000;0;2;.001202;NA;.102154;.100074;.100074;.125000;623;1502
1.35;230;1;0;1;256;2;1;0;5;10;0;1000000;0;0;0.000017;NA;0.072654;0.293983;0.293981;0.30;95;25
0.02;3;1;0;1;256;2;1;0;5;10;0;1000000;0;1;.000550;NA;.047910;.053378;.053377;.068333;176;439
0.02;3;1;0;1;256;2;1;0;5;10;0;1000000;0;2;.000184;NA;.014205;.016647;.016647;.022777;176;1167
1.40;230;1;0;1;256;2;1;0;5;10;1;1000000;0;0;0.013112;NA;1.852905;1.129995;1.129994;1.18;354;158
0.02;3;1;0;1;256;2;1;0;5;10;1;1000000;0;1;.005164;NA;.319939;.173624;.173624;.213333;435;923
0.02;3;1;0;1;256;2;1;0;5;10;1;1000000;0;2;.002193;NA;.110881;.059831;.059831;.072777;435;2825
1.39;229;1;0;1;256;2;1;0;5;10;10;1000000;0;0;0.005446;NA;0.451630;0.255365;0.255364;0.27;120;169
0.02;3;1;0;1;256;2;1;0;5;10;10;1000000;0;1;.001526;NA;.080290;.033761;.033761;.043333;201;1141
0.02;3;1;0;1;256;2;1;0;5;10;10;1000000;0;2;.000552;NA;.024888;.010142;.010142;.012777;201;3578
1.39;230;1;0;1;256;2;1;0;5;10;100;1000000;0;0;0.001893;NA;0.143131;0.163430;0.163428;0.19;97;78
0.02;3;1;0;1;256;2;1;0;5;10;100;1000000;0;1;.000934;NA;.050867;.029656;.029656;.036666;177;857
0.02;3;1;0;1;256;2;1;0;5;10;100;1000000;0;2;.000251;NA;.016681;.010096;.010096;.013333;177;2339
1.38;230;1;0;1;256;2;1;0;5;10;1000;1000000;0;0;0.001487;NA;0.086554;0.181369;0.181368;0.20;95;46
0.02;3;1;0;1;256;2;1;0;5;10;1000;1000000;0;1;.000769;NA;.040946;.030527;.030527;.036666;175;697
0.02;3;1;0;1;256;2;1;0;5;10;1000;1000000;0;2;.000220;NA;.015144;.011056;.011056;.013888;175;2030
1.37;229;1;0;1;256;2;1;0;5;10;10000;1000000;0;0;0.001441;NA;0.072615;0.190782;0.190781;0.20;95;37
0.02;3;1;0;1;256;2;1;0;5;10;10000;1000000;0;1;.000833;NA;.042561;.031261;.031260;.036666;175;710
0.02;3;1;0;1;256;2;1;0;5;10;10000;1000000;0;2;.000271;NA;.014267;.011154;.011154;.013888;175;1924
1.38;228;1;0;1;256;2;1;0;5;100;0;1000000;0;0;0.000018;NA;0.072484;0.139270;0.139268;0.14;95;51
0.02;3;1;0;1;256;2;1;0;5;100;0;1000000;0;1;.000187;NA;.021416;.027721;.027721;.035000;130;377
0.02;3;1;0;1;256;2;1;0;5;100;0;1000000;0;2;.000078;NA;.006739;.008136;.008136;.011111;132;1127
1.37;229;1;0;1;256;2;1;0;5;100;1;1000000;0;0;0.013804;NA;1.814858;1.106148;1.106146;1.15;355;159
0.02;3;1;0;1;256;2;1;0;5;100;1;1000000;0;1;.004803;NA;.310736;.170357;.170357;.205000;390;931
0.02;3;1;0;1;256;2;1;0;5;100;1;1000000;0;2;.002264;NA;.106485;.057922;.057922;.071111;390;2779
1.42;230;1;0;1;256;2;1;0;5;100;10;1000000;0;0;0.002322;NA;0.380825;0.215187;0.215186;0.22;120;169
0.02;3;1;0;1;256;2;1;0;5;100;10;1000000;0;1;.001084;NA;.069089;.028703;.028703;.036666;156;1147
0.02;3;1;0;1;256;2;1;0;5;100;10;1000000;0;2;.000393;NA;.019921;.009307;.009307;.011666;156;3133
1.36;229;1;0;1;256;2;1;0;5;100;100;1000000;0;0;0.001841;NA;0.179791;0.099143;0.099142;0.11;97;167
0.02;3;1;0;1;256;2;1;0;5;100;100;1000000;0;1;.000429;NA;.036480;.016353;.016353;.021666;133;1036
0.01;3;1;0;1;256;2;1;0;5;100;100;1000000;0;2;.000127;NA;.011224;.005417;.005417;.007777;138;2754
1.41;229;1;0;1;256;2;1;0;5;100;1000;1000000;0;0;0.001445;NA;0.090369;0.087619;0.087618;0.10;95;97
0.02;3;1;0;1;256;2;1;0;5;100;1000;1000000;0;1;.000369;NA;.025813;.013663;.013663;.018333;130;896
0.02;3;1;0;1;256;2;1;0;5;100;1000;1000000;0;2;.000106;NA;.008679;.004465;.004465;.006111;130;2763
1.40;230;1;0;1;256;2;1;0;5;100;10000;1000000;0;0;0.001471;NA;0.079625;0.086693;0.086691;0.09;96;87
0.02;3;1;0;1;256;2;1;0;5;100;10000;1000000;0;1;.000401;NA;.022568;.013198;.013198;.018333;131;799
0.02;3;1;0;1;256;2;1;0;5;100;10000;1000000;0;2;.000115;NA;.008628;.004724;.004724;.006666;135;2436
1.36;229;1;0;1;256;2;1;0;5;1000;0;1000000;0;0;0.000016;NA;0.074257;0.125199;0.125198;0.14;95;53
0.01;3;1;0;1;256;2;1;0;5;1000;0;1000000;0;1;.000138;NA;.014831;.019682;.019682;.023333;126;385
0.02;3;1;0;1;256;2;1;0;5;1000;0;1000000;0;2;.000047;NA;.004536;.006104;.006104;.008888;126;985
1.38;230;1;0;1;256;2;1;0;5;1000;1;1000000;0;0;0.028354;NA;1.806910;1.078766;1.078764;1.13;354;162
0.02;3;1;0;1;256;2;1;0;5;1000;1;1000000;0;1;.004650;NA;.298505;.180296;.180296;.220000;386;837
0.02;3;1;0;1;256;2;1;0;5;1000;1;1000000;0;2;.001770;NA;.104417;.059670;.059670;.074444;385;2589
1.37;229;1;0;1;256;2;1;0;5;1000;10;1000000;0;0;0.005406;NA;0.410457;0.231211;0.231210;0.24;121;169
0.02;3;1;0;1;256;2;1;0;5;1000;10;1000000;0;1;.000931;NA;.069785;.034659;.034659;.046666;152;913
0.02;3;1;0;1;256;2;1;0;5;1000;10;1000000;0;2;.000424;NA;.019982;.009353;.009352;.012222;152;2991
1.38;229;1;0;1;256;2;1;0;5;1000;100;1000000;0;0;0.001927;NA;0.167274;0.099160;0.099159;0.11;97;155
0.01;3;1;0;1;256;2;1;0;5;1000;100;1000000;0;1;.000358;NA;.030074;.015781;.015781;.021666;128;874
0.02;3;1;0;1;256;2;1;0;5;1000;100;1000000;0;2;.000117;NA;.009915;.005196;.005196;.007222;129;2730
1.40;235;1;0;1;256;2;1;0;5;1000;1000;1000000;0;0;0.000571;NA;0.064436;0.072078;0.072077;0.08;95;84
0.02;3;1;0;1;256;2;1;0;5;1000;1000;1000000;0;1;.000349;NA;.019599;.012580;.012580;.016666;126;709
0.02;3;1;0;1;256;2;1;0;5;1000;1000;1000000;0;2;.000117;NA;.006762;.004200;.004200;.006111;126;2185
1.38;230;1;0;1;256;2;1;0;5;1000;10000;1000000;0;0;0.000549;NA;0.051115;0.069219;0.069218;0.08;95;71
0.02;3;1;0;1;256;2;1;0;5;1000;10000;1000000;0;1;.000346;NA;.017801;.012392;.012392;.015000;126;712
0.02;3;1;0;1;256;2;1;0;5;1000;10000;1000000;0;2;.000096;NA;.006995;.004235;.004235;.006666;130;2099
1.39;229;1;0;1;256;2;1;0;5;10000;0;1000000;0;0;0.000008;NA;0.040574;0.094881;0.094880;0.10;95;40
0.01;3;1;0;1;256;2;1;0;5;10000;0;1000000;0;1;.000148;NA;.015686;.022100;.022100;.028333;126;358
0.02;3;1;0;1;256;2;1;0;5;10000;0;1000000;0;2;.000052;NA;.005127;.006310;.006310;.008888;127;1138
1.37;229;1;0;1;256;2;1;0;5;10000;1;1000000;0;0;0.028574;NA;1.751532;1.084647;1.084645;1.13;354;157
0.02;3;1;0;1;256;2;1;0;5;10000;1;1000000;0;1;.004488;NA;.295291;.173572;.173572;.211666;385;855
0.02;3;1;0;1;256;2;1;0;5;10000;1;1000000;0;2;.002044;NA;.115017;.065142;.065142;.079444;387;2666
1.38;229;1;0;1;256;2;1;0;5;10000;10;1000000;0;0;0.005421;NA;0.461711;0.243869;0.243868;0.27;120;174
0.02;3;1;0;1;256;2;1;0;5;10000;10;1000000;0;1;.000986;NA;.061440;.031479;.031479;.040000;151;956
0.02;3;1;0;1;256;2;1;0;5;10000;10;1000000;0;2;.000434;NA;.019846;.009342;.009342;.012777;152;2909
1.39;230;1;0;1;256;2;1;0;5;10000;100;1000000;0;0;0.001884;NA;0.172849;0.099765;0.099763;0.11;97;160
0.02;3;1;0;1;256;2;1;0;5;10000;100;1000000;0;1;.000381;NA;.029821;.015409;.015409;.020000;128;928
0.01;3;1;0;1;256;2;1;0;5;10000;100;1000000;0;2;.000141;NA;.009883;.005222;.005222;.006666;130;2696
1.39;229;1;0;1;256;2;1;0;5;10000;1000;1000000;0;0;0.001468;NA;0.088552;0.086345;0.086343;0.09;95;96
0.02;3;1;0;1;256;2;1;0;5;10000;1000;1000000;0;1;.000384;NA;.018254;.012896;.012896;.016666;126;690
0.01;3;1;0;1;256;2;1;0;5;10000;1000;1000000;0;2;.000112;NA;.006737;.004161;.004161;.005555;126;2257
1.35;228;1;0;1;256;2;1;0;5;10000;10000;1000000;0;0;0.001369;NA;0.080254;0.085323;0.085322;0.09;95;88
0.02;3;1;0;1;256;2;1;0;5;10000;10000;1000000;0;1;.000297;NA;.016457;.012568;.012568;.016666;126;599
0.02;3;1;0;1;256;2;1;0;5;10000;10000;1000000;0;2;.000097;NA;.006489;.004166;.004166;.006111;128;2067
