comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             1000000     0           1           2             .001114      NA          .021931           .492991             .563932            .565000              298           96
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     100              10          0           1           2             .000246      NA          .000038           .000033             .000045            .000416              3             557
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     100              100         0           1           2             .000246      NA          .000039           .000341             .000412            .000833              3             352
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     100              1000        0           1           2             .000567      NA          .000087           .009563             .030540            .031250              4             13
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     100              10000       0           1           2             .000607      NA          .000419           .045641             .063499            .063750              7             20
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     100              100000      0           1           2             .001183      NA          .003305           .516150             .572225            .572916              42            14
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     100              1000000     0           1           2             .001186      NA          .030130           5.199244            5.635458           5.636250             312           13
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     100              10          0           1           2             .000672      NA          .000027           .000033             .000049            .000833              3             300
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     100              100         0           1           2             .000213      NA          .000046           .000364             .000413            .000416              9             426
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     100              1000        0           1           2             .000798      NA          .000077           .007746             .018693            .019166              4             21
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     100              10000       0           1           2             .000257      NA          .000432           .047788             .060102            .060416              7             21
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     100              100000      0           1           2             .000337      NA          .003306           .516867             .572503            .572916              37            14
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     100              1000000     0           1           2             .002016      NA          .029589           5.245226            5.638574           5.640416             325           12
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     100              10          0           1           2             .000467      NA          .000032           .000119             .000157            .000833              3             328
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     100              100         0           1           2             .000233      NA          .000039           .000346             .000442            .000416              3             368
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     100              1000        0           1           2             .042534      NA          .000088           .009557             .031317            .042916              4             10
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     100              10000       0           1           2             .000908      NA          .000446           .048072             .073545            .073750              7             18
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     100              100000      0           1           2             .001243      NA          .003364           .496222             .567499            .567916              38            15
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     100              1000000     0           1           2             .002155      NA          .029108           5.114783            5.633178           5.635000             327           12
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            10          0           1           2             .000247      NA          .000034           .000026             .000038            .000416              3             528
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            100         0           1           2             .000682      NA          .000040           .000181             .000239            .000833              3             334
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            1000        0           1           2             .000690      NA          .000067           .000064             .000192            .000833              4             392
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            10000       0           1           2             .000244      NA          .000182           .000201             .000283            .000416              5             935
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            100000      0           1           2             .000714      NA          .001647           .001619             .002142            .002916              23            1386
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            1000000     0           1           2             .000652      NA          .011120           .012487             .014602            .015416              173           1784
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            10          0           1           2             .000665      NA          .000033           .000168             .000227            .000833              3             331
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            100         0           1           2             .000675      NA          .000030           .000143             .000244            .000833              3             287
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            1000        0           1           2             .000676      NA          .000045           .000078             .000184            .000833              4             329
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            10000       0           1           2             .000271      NA          .000190           .000231             .000290            .000833              5             835
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            100000      0           1           2             .000722      NA          .001353           .001488             .001834            .002500              23            1294
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            1000000     0           1           2             .001127      NA          .011843           .012549             .014376            .015416              194           1878
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            10          0           1           2             .000238      NA          .000025           .000029             .000042            .000416              3             457
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            100         0           1           2             .000238      NA          .000040           .000031             .000045            .000416              3             564
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            1000        0           1           2             .000240      NA          .000049           .000045             .000061            .000416              4             623
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            10000       0           1           2             .000673      NA          .000215           .000213             .000267            .000833              5             617
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            100000      0           1           2             .000693      NA          .001342           .001440             .001913            .002500              22            1250
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     25000            1000000     0           1           2             .000705      NA          .011133           .012282             .014518            .015000              191           1810
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            10          0           1           2             .000244      NA          .000042           .000037             .000062            .000416              3             585
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            100         0           1           2             .000699      NA          .000040           .000046             .000081            .000833              3             308
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            1000        0           1           2             .000194      NA          .000065           .000053             .000068            .000416              4             715
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            10000       0           1           2             .000225      NA          .000173           .000214             .000273            .000416              5             831
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            100000      0           1           2             .000289      NA          .001266           .002166             .002567            .002916              22            1089
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            1000000     0           1           2             .000683      NA          .011113           .025979             .027118            .027916              191           995
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            10          0           1           2             .000220      NA          .000032           .000028             .000036            .000416              3             553
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            100         0           1           2             .000198      NA          .000030           .000026             .000036            .000416              3             591
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            1000        0           1           2             .000201      NA          .000045           .000043             .000062            .000416              4             653
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            10000       0           1           2             .000477      NA          .000156           .000321             .000420            .000833              5             542
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            100000      0           1           2             .000263      NA          .001258           .002202             .002547            .002916              22            1090
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            1000000     0           1           2             .000862      NA          .011183           .026092             .027471            .028333              191           985
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            10          0           1           2             .000240      NA          .000042           .000030             .000046            .000416              3             571
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            100         0           1           2             .000464      NA          .000037           .000189             .000206            .000833              3             326
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            1000        0           1           2             .000483      NA          .000057           .000197             .000228            .000833              4             382
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            10000       0           1           2             .000467      NA          .000199           .000321             .000366            .000833              5             644
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            100000      0           1           2             .000285      NA          .001511           .002370             .002736            .002916              23            1222
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     10000            1000000     0           1           2             .000696      NA          .010972           .025640             .026903            .027916              195           985
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             10          0           1           2             .000266      NA          .000041           .000036             .000049            .000416              3             564
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             100         0           1           2             .000232      NA          .000035           .000030             .000041            .000416              6             557
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             1000        0           1           2             .000489      NA          .000046           .000139             .000188            .000833              4             354
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             10000       0           1           2             .000245      NA          .000173           .001970             .002229            .002500              5             239
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             100000      0           1           2             .000220      NA          .001528           .023365             .024788            .025000              24            159
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             1000000     0           1           2             .000946      NA          .012004           .228469             .248689            .249583              207           119
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             10          0           1           2             .000239      NA          .000032           .000024             .000035            .000416              3             521
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             100         0           1           2             .000225      NA          .000047           .000034             .000048            .000416              3             615
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             1000        0           1           2             .000678      NA          .000045           .000147             .000206            .000833              4             354
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             10000       0           1           2             .000809      NA          .000166           .002099             .002385            .002916              5             197
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             100000      0           1           2             .000267      NA          .001460           .022619             .025000            .025416              23            151
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             1000000     0           1           2             .001109      NA          .011869           .227261             .249262            .250416              206           117
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             10          0           1           2             .000280      NA          .000029           .000074             .000138            .000416              3             466
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             100         0           1           2             .000237      NA          .000043           .000028             .000039            .000416              3             578
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             1000        0           1           2             .000242      NA          .000064           .000052             .000073            .000416              4             650
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             10000       0           1           2             .000244      NA          .000170           .002084             .002351            .002500              5             216
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             100000      0           1           2             .000286      NA          .001651           .022749             .024859            .025416              23            171
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     1000             1000000     0           1           2             .000688      NA          .011749           .226758             .249243            .249583              207           116
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     100              10          0           1           2             .000240      NA          .000039           .000028             .000038            .000416              3             557
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     100              100         0           1           2             .000269      NA          .000038           .000032             .000041            .000416              6             607
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     100              1000        0           1           2             .000540      NA          .000051           .003883             .008975            .009166              4             36
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     100              10000       0           1           2             .000224      NA          .000244           .020844             .032293            .032500              9             25
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     100              100000      0           1           2             .000284      NA          .001964           .228794             .253882            .254166              24            19
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     100              1000000     0           1           2             .001151      NA          .015080           2.161778            2.481535           2.482500             209           14
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     100              10          0           1           2             .000459      NA          .000029           .000139             .000173            .000833              3             323
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     100              100         0           1           2             .000238      NA          .000038           .000028             .000043            .000416              3             540
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     100              1000        0           1           2             .000723      NA          .000059           .003505             .008907            .009583              4             37
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     100              10000       0           1           2             .000282      NA          .000273           .019015             .030541            .030833              5             29
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     100              100000      0           1           2             .000289      NA          .001757           .224406             .253924            .254166              23            18
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     100              1000000     0           1           2             .001005      NA          .014424           2.200356            2.481396           2.482500             209           14
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     100              10          0           1           2             .000217      NA          .000044           .000032             .000049            .000416              3             607
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     100              100         0           1           2             .000247      NA          .000031           .000037             .000154            .000416              3             406
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     100              1000        0           1           2             .000697      NA          .000057           .003816             .009617            .010416              4             34
0.01          3                  1                  0    4        256       405       1         1         5         10000     10000     100              10000       0           1           2             .000825      NA          .000259           .021825             .043380            .043750              5             20
0.02          3                  1                  0    4        256       405       1         1         5         10000     10000     100              100000      0           1           2             .000704      NA          .001910           .217802             .258283            .258750              23            19
0.03          3                  1                  0    4        256       405       1         1         5         10000     10000     100              1000000     0           1           2             .001150      NA          .014818           2.237296            2.481959           2.482500             209           14
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            10          0           1           2             .000476      NA          .000029           .000069             .000151            .000833              3             328
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            100         0           1           2             .000467      NA          .000035           .000139             .000169            .000833              4             327
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            1000        0           1           2             .000475      NA          .000074           .000112             .000145            .000833              4             480
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            10000       0           1           2             .000689      NA          .000345           .000384             .000518            .001250              7             748
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            100000      0           1           2             .000379      NA          .002613           .002857             .003639            .004166              38            1610
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            1000000     0           1           2             .002530      NA          .021576           .026287             .029884            .031666              370           1692
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            10          0           1           2             .000242      NA          .000037           .000026             .000032            .000416              3             584
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            100         0           1           2             .000243      NA          .000045           .000031             .000041            .000416              3             564
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            1000        0           1           2             .000476      NA          .000068           .000235             .000272            .000833              4             404
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            10000       0           1           2             .000260      NA          .000383           .000386             .000481            .000833              7             1195
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            100000      0           1           2             .000817      NA          .002427           .002820             .003277            .004166              38            1468
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            1000000     0           1           2             .002050      NA          .021142           .025566             .029875            .031666              374           1672
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            10          0           1           2             .000182      NA          .000031           .000025             .000036            .000416              3             600
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            100         0           1           2             .000242      NA          .000035           .000034             .000047            .000416              3             530
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            1000        0           1           2             .000243      NA          .000061           .000080             .000117            .000416              4             640
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            10000       0           1           2             .000271      NA          .000316           .000426             .000509            .000833              7             984
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            100000      0           1           2             .000541      NA          .002314           .002907             .003800            .004166              37            1391
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     25000            1000000     0           1           2             .002254      NA          .021263           .025981             .029517            .031666              368           1683
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            10          0           1           2             .000244      NA          .000029           .000029             .000045            .000416              4             507
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            100         0           1           2             .000238      NA          .000032           .000030             .000039            .000416              4             507
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            1000        0           1           2             .000254      NA          .000070           .000077             .000099            .000416              7             680
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            10000       0           1           2             .000486      NA          .000306           .000421             .000507            .001250              7             813
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            100000      0           1           2             .000429      NA          .002531           .005236             .006271            .006666              44            965
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            1000000     0           1           2             .002160      NA          .021972           .057866             .060516            .062083              416           882
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            10          0           1           2             .000203      NA          .000034           .000026             .000034            .000416              3             569
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            100         0           1           2             .000250      NA          .000033           .000048             .000065            .000416              3             521
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            1000        0           1           2             .000673      NA          .000063           .000082             .000153            .000833              4             366
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            10000       0           1           2             .000240      NA          .000375           .000370             .000462            .000833              7             1300
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            100000      0           1           2             .000391      NA          .002421           .005387             .006518            .007083              46            890
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            1000000     0           1           2             .002460      NA          .021711           .056846             .060425            .062083              414           871
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            10          0           1           2             .000239      NA          .000043           .000027             .000042            .000416              3             564
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            100         0           1           2             .000667      NA          .000036           .000177             .000231            .000833              3             336
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            1000        0           1           2             .000700      NA          .000080           .000080             .000177            .000833              4             404
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            10000       0           1           2             .000690      NA          .000311           .000530             .000680            .001250              8             688
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            100000      0           1           2             .000517      NA          .002675           .005453             .006173            .006666              43            1025
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     10000            1000000     0           1           2             .002117      NA          .021706           .057065             .060508            .062083              419           885
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             10          0           1           2             .000261      NA          .000038           .000050             .000077            .000416              3             506
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             100         0           1           2             .000235      NA          .000031           .000025             .000033            .000416              3             507
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             1000        0           1           2             .000282      NA          .000064           .000170             .000274            .000416              4             494
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             10000       0           1           2             .000259      NA          .000368           .004920             .005897            .006250              7             179
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             100000      0           1           2             .000427      NA          .002725           .051357             .059409            .060000              52            119
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             1000000     0           1           2             .002141      NA          .021861           .508167             .588763            .591250              480           93
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             10          0           1           2             .000237      NA          .000036           .000023             .000032            .000416              3             569
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             100         0           1           2             .000489      NA          .000038           .000191             .000221            .000833              4             334
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             1000        0           1           2             .000253      NA          .000070           .000176             .000291            .000416              4             521
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             10000       0           1           2             .000474      NA          .000361           .005173             .010502            .011250              7             102
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             100000      0           1           2             .000808      NA          .002735           .050044             .058844            .059583              49            118
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             1000000     0           1           2             .002289      NA          .021769           .505593             .589006            .590833              479           93
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             10          0           1           2             .000236      NA          .000047           .000029             .000043            .000416              3             653
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             100         0           1           2             .000680      NA          .000044           .000032             .000042            .000833              4             333
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             1000        0           1           2             .000792      NA          .000065           .000231             .000334            .000833              4             328
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             10000       0           1           2             .000259      NA          .000321           .005171             .005926            .006250              7             162
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             100000      0           1           2             .000638      NA          .002632           .049845             .060406            .061250              50            112
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     1000             1000000     0           1           2             .002555      NA          .021816           .489498             .589126            .590833              481           92
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     100              10          0           1           2             .000244      NA          .000036           .000046             .000068            .000416              3             528
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     100              100         0           1           2             .000683      NA          .000031           .000418             .000705            .001250              4             202
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              1000        0           1           2             .000538      NA          .000091           .006868             .017211            .017500              4             25
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              10000       0           1           2             .001123      NA          .000448           .048077             .065298            .065833              7             20
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     100              100000      0           1           2             .000886      NA          .003398           .487306             .590054            .590833              51            14
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     100              1000000     0           1           2             .002403      NA          .029730           5.282245            5.891986           5.893750             484           12
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              10          0           1           2             .000236      NA          .000043           .000030             .000041            .000416              3             646
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              100         0           1           2             .000671      NA          .000030           .000433             .000702            .001250              4             200
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              1000        0           1           2             .000843      NA          .000091           .007558             .018031            .018333              4             24
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              10000       0           1           2             .000844      NA          .000423           .050138             .075981            .076250              7             16
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     100              100000      0           1           2             .000848      NA          .003549           .508796             .596565            .597083              51            15
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     100              1000000     0           1           2             .002714      NA          .029594           5.191298            5.889218           5.890833             484           12
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     100              10          0           1           2             .000498      NA          .000035           .000190             .000217            .000833              3             317
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              100         0           1           2             .000533      NA          .000034           .000306             .000435            .000833              3             327
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     100              1000        0           1           2             .001198      NA          .000077           .006094             .012015            .012500              4             32
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              10000       0           1           2             .000490      NA          .000470           .048585             .068044            .068750              7             20
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              100000      0           1           2             .000866      NA          .003474           .538998             .590851            .591250              51            15
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     100              1000000     0           1           2             .003031      NA          .029077           5.046558            5.889412           5.890833             484           12
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            10          0           1           2             .000464      NA          .000030           .000136             .000164            .000833              3             331
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            100         0           1           2             .000244      NA          .000048           .000030             .000046            .000416              3             635
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            1000        0           1           2             .000214      NA          .000062           .000041             .000061            .000416              4             692
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            10000       0           1           2             .000684      NA          .000178           .000300             .000445            .000833              5             575
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            100000      0           1           2             .000285      NA          .001315           .001594             .002244            .002500              22            1254
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            1000000     0           1           2             .000804      NA          .010352           .011696             .013943            .014583              188           1768
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            10          0           1           2             .000239      NA          .000030           .000018             .000024            .000416              3             546
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            100         0           1           2             .000244      NA          .000030           .000142             .000164            .000416              4             417
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            1000        0           1           2             .000113      NA          .000062           .000045             .000059            .000416              4             890
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            10000       0           1           2             .000466      NA          .000194           .000201             .000281            .000833              5             680
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            100000      0           1           2             .000300      NA          .001301           .001522             .002448            .002500              22            1218
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            1000000     0           1           2             .000805      NA          .010628           .011993             .013328            .014166              178           1870
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            10          0           1           2             .000471      NA          .000029           .000179             .000205            .000833              3             322
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            100         0           1           2             .000691      NA          .000040           .000055             .000079            .000833              4             333
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            1000        0           1           2             .000675      NA          .000051           .000102             .000182            .000833              4             356
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            10000       0           1           2             .000253      NA          .000204           .000200             .000254            .000416              5             988
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            100000      0           1           2             .000312      NA          .001432           .001511             .002340            .002916              22            1298
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     25000            1000000     0           1           2             .001256      NA          .010586           .011812             .014449            .015833              184           1665
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            10          0           1           2             .000246      NA          .000040           .000027             .000045            .000416              3             550
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            100         0           1           2             .000238      NA          .000029           .000020             .000030            .000416              3             471
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            1000        0           1           2             .000669      NA          .000057           .000049             .000203            .000833              4             360
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            10000       0           1           2             .000249      NA          .000192           .000211             .000263            .000416              5             910
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            100000      0           1           2             .000321      NA          .001448           .002367             .002861            .003333              26            1126
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            1000000     0           1           2             .001256      NA          .010898           .024345             .027471            .028750              196           952
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            10          0           1           2             .000707      NA          .000036           .000066             .000121            .000833              3             308
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            100         0           1           2             .000700      NA          .000035           .000042             .000085            .000833              4             300
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            1000        0           1           2             .000468      NA          .000051           .000208             .000230            .000833              4             386
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            10000       0           1           2             .000250      NA          .000202           .000210             .000297            .000416              5             915
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            100000      0           1           2             .000305      NA          .001383           .002267             .002843            .003333              24            1065
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            1000000     0           1           2             .000861      NA          .010756           .024103             .026866            .027500              197           978
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            10          0           1           2             .000262      NA          .000029           .000020             .000030            .000416              5             521
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            100         0           1           2             .000247      NA          .000044           .000030             .000041            .000416              3             607
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            1000        0           1           2             .000235      NA          .000044           .000036             .000045            .000416              4             571
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            10000       0           1           2             .000673      NA          .000182           .000271             .000365            .000833              5             592
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            100000      0           1           2             .000308      NA          .001276           .002212             .002670            .002916              21            1043
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     10000            1000000     0           1           2             .000919      NA          .011026           .023949             .027117            .027916              201           992
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     1000             10          0           1           2             .000217      NA          .000048           .000029             .000034            .000416              5             700
