comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    7        256       2         1         0         5         100       100       1000000     0           2           .000024      NA          .002083           .004439             .004439            .006031              132           5403
0.02          3                  1                  0    7        256       2         1         0         5         100       200       1000000     0           2           .000021      NA          .001855           .004524             .004524            .006269              131           4597
0.02          3                  1                  0    7        256       2         1         0         5         100       1000      1000000     0           2           .000020      NA          .001676           .004383             .004383            .005873              130           3964
0.02          3                  1                  0    7        256       2         1         0         5         200       0         1000000     0           2           .000011      NA          .001367           .004143             .004143            .005396              127           3454
0.02          3                  1                  0    7        256       2         1         0         5         200       50        1000000     0           2           .000033      NA          .002036           .004500             .004500            .006111              134           5286
0.02          3                  1                  0    7        256       2         1         0         5         200       100       1000000     0           2           .000023      NA          .001891           .004512             .004512            .006031              131           4255
0.02          3                  1                  0    7        256       2         1         0         5         200       200       1000000     0           2           .000023      NA          .001755           .004247             .004247            .005873              128           4618
0.02          3                  1                  0    7        256       2         1         0         5         200       1000      1000000     0           2           .000022      NA          .001651           .004351             .004351            .005952              129           4054
0.02          3                  1                  0    7        256       2         1         0         5         1000      0         1000000     0           2           .000009      NA          .001254           .004179             .004179            .005396              125           3179
0.02          3                  1                  0    7        256       2         1         0         5         1000      50        1000000     0           2           .000033      NA          .001915           .004507             .004507            .006269              132           4826
0.02          3                  1                  0    7        256       2         1         0         5         1000      100       1000000     0           2           .000022      NA          .001720           .004466             .004466            .006349              128           3719
0.02          3                  1                  0    7        256       2         1         0         5         1000      200       1000000     0           2           .000021      NA          .001624           .004599             .004599            .006666              126           3367
0.02          3                  1                  0    7        256       2         1         0         5         1000      1000      1000000     0           2           .000020      NA          .001475           .004351             .004351            .006031              125           3418
